zipcode,state,state_fips,county,county_fips,county_population,county_urban_pct
93311,CA,06,Kern County,029,839631,89.79
93312,CA,06,Kern County,029,839631,89.79
93313,CA,06,Kern County,029,839631,89.79
93314,CA,06,Kern County,029,839631,89.79
93380,CA,06,Kern County,029,839631,89.79
93381,CA,06,Kern County,029,839631,89.79
93382,CA,06,Kern County,029,839631,89.79
93383,CA,06,Kern County,029,839631,89.79
93384,CA,06,Kern County,029,839631,89.79
93385,CA,06,Kern County,029,839631,89.79
93386,CA,06,Kern County,029,839631,89.79
93387,CA,06,Kern County,029,839631,89.79
93388,CA,06,Kern County,029,839631,89.79
93389,CA,06,Kern County,029,839631,89.79
93390,CA,06,Kern County,029,839631,89.79
93401,CA,06,San Luis Obispo County,079,269637,83.4
93402,CA,06,San Luis Obispo County,079,269637,83.4
93403,CA,06,San Luis Obispo County,079,269637,83.4
93405,CA,06,San Luis Obispo County,079,269637,83.4
93406,CA,06,San Luis Obispo County,079,269637,83.4
93407,CA,06,San Luis Obispo County,079,269637,83.4
93408,CA,06,San Luis Obispo County,079,269637,83.4
93409,CA,06,San Luis Obispo County,079,269637,83.4
93410,CA,06,San Luis Obispo County,079,269637,83.4
93412,CA,06,San Luis Obispo County,079,269637,83.4
93420,CA,06,San Luis Obispo County,079,269637,83.4
93421,CA,06,San Luis Obispo County,079,269637,83.4
93422,CA,06,San Luis Obispo County,079,269637,83.4
93423,CA,06,San Luis Obispo County,079,269637,83.4
93424,CA,06,San Luis Obispo County,079,269637,83.4
93426,CA,06,Monterey County,053,415057,90.18
93427,CA,06,Santa Barbara County,083,423895,94.98
93428,CA,06,San Luis Obispo County,079,269637,83.4
93429,CA,06,Santa Barbara County,083,423895,94.98
93430,CA,06,San Luis Obispo County,079,269637,83.4
93432,CA,06,San Luis Obispo County,079,269637,83.4
93433,CA,06,San Luis Obispo County,079,269637,83.4
93434,CA,06,Santa Barbara County,083,423895,94.98
93435,CA,06,San Luis Obispo County,079,269637,83.4
93436,CA,06,Santa Barbara County,083,423895,94.98
93437,CA,06,Santa Barbara County,083,423895,94.98
93438,CA,06,Santa Barbara County,083,423895,94.98
93440,CA,06,Santa Barbara County,083,423895,94.98
93441,CA,06,Santa Barbara County,083,423895,94.98
93442,CA,06,San Luis Obispo County,079,269637,83.4
93443,CA,06,San Luis Obispo County,079,269637,83.4
93444,CA,06,San Luis Obispo County,079,269637,83.4
93445,CA,06,San Luis Obispo County,079,269637,83.4
93446,CA,06,San Luis Obispo County,079,269637,83.4
93447,CA,06,San Luis Obispo County,079,269637,83.4
93448,CA,06,San Luis Obispo County,079,269637,83.4
93449,CA,06,San Luis Obispo County,079,269637,83.4
93450,CA,06,Monterey County,053,415057,90.18
93451,CA,06,San Luis Obispo County,079,269637,83.4
93452,CA,06,San Luis Obispo County,079,269637,83.4
93453,CA,06,San Luis Obispo County,079,269637,83.4
93454,CA,06,Santa Barbara County,083,423895,94.98
93455,CA,06,Santa Barbara County,083,423895,94.98
93456,CA,06,Santa Barbara County,083,423895,94.98
93457,CA,06,Santa Barbara County,083,423895,94.98
93458,CA,06,Santa Barbara County,083,423895,94.98
93460,CA,06,Santa Barbara County,083,423895,94.98
93461,CA,06,San Luis Obispo County,079,269637,83.4
93463,CA,06,Santa Barbara County,083,423895,94.98
93464,CA,06,Santa Barbara County,083,423895,94.98
93465,CA,06,San Luis Obispo County,079,269637,83.4
93475,CA,06,San Luis Obispo County,079,269637,83.4
93483,CA,06,San Luis Obispo County,079,269637,83.4
93501,CA,06,Kern County,029,839631,89.79
93502,CA,06,Kern County,029,839631,89.79
93504,CA,06,Kern County,029,839631,89.79
93505,CA,06,Kern County,029,839631,89.79
93510,CA,06,Los Angeles County,037,9818605,99.39
93512,CA,06,Mono County,051,14202,54.17
93513,CA,06,Inyo County,027,18546,53.57
93514,CA,06,Inyo County,027,18546,53.57
93515,CA,06,Inyo County,027,18546,53.57
93516,CA,06,Kern County,029,839631,89.79
93517,CA,06,Mono County,051,14202,54.17
93518,CA,06,Kern County,029,839631,89.79
93519,CA,06,Kern County,029,839631,89.79
93522,CA,06,Inyo County,027,18546,53.57
93523,CA,06,Kern County,029,839631,89.79
93524,CA,06,Kern County,029,839631,89.79
93526,CA,06,Inyo County,027,18546,53.57
93527,CA,06,Kern County,029,839631,89.79
93528,CA,06,Kern County,029,839631,89.79
93529,CA,06,Mono County,051,14202,54.17
93530,CA,06,Inyo County,027,18546,53.57
93531,CA,06,Kern County,029,839631,89.79
93532,CA,06,Los Angeles County,037,9818605,99.39
93534,CA,06,Los Angeles County,037,9818605,99.39
93535,CA,06,Los Angeles County,037,9818605,99.39
93536,CA,06,Los Angeles County,037,9818605,99.39
93539,CA,06,Los Angeles County,037,9818605,99.39
93541,CA,06,Mono County,051,14202,54.17
93542,CA,06,Inyo County,027,18546,53.57
93543,CA,06,Los Angeles County,037,9818605,99.39
93544,CA,06,Los Angeles County,037,9818605,99.39
93545,CA,06,Inyo County,027,18546,53.57
93546,CA,06,Mono County,051,14202,54.17
93549,CA,06,Inyo County,027,18546,53.57
93550,CA,06,Los Angeles County,037,9818605,99.39
93551,CA,06,Los Angeles County,037,9818605,99.39
93552,CA,06,Los Angeles County,037,9818605,99.39
93553,CA,06,Los Angeles County,037,9818605,99.39
93554,CA,06,Kern County,029,839631,89.79
93555,CA,06,Kern County,029,839631,89.79
93556,CA,06,Kern County,029,839631,89.79
93558,CA,06,San Bernardino County,071,2035210,95.27
93560,CA,06,Kern County,029,839631,89.79
93561,CA,06,Kern County,029,839631,89.79
93562,CA,06,San Bernardino County,071,2035210,95.27
93563,CA,06,Los Angeles County,037,9818605,99.39
93581,CA,06,Kern County,029,839631,89.79
93584,CA,06,Los Angeles County,037,9818605,99.39
93586,CA,06,Los Angeles County,037,9818605,99.39
93590,CA,06,Los Angeles County,037,9818605,99.39
93591,CA,06,Los Angeles County,037,9818605,99.39
93592,CA,06,Inyo County,027,18546,53.57
93596,CA,06,Kern County,029,839631,89.79
93599,CA,06,Los Angeles County,037,9818605,99.39
93601,CA,06,Madera County,039,150865,67.08
93602,CA,06,Fresno County,019,930450,89.19
93603,CA,06,Tulare County,107,442179,84.52
93604,CA,06,Madera County,039,150865,67.08
93605,CA,06,Fresno County,019,930450,89.19
93606,CA,06,Fresno County,019,930450,89.19
93607,CA,06,Fresno County,019,930450,89.19
93608,CA,06,Fresno County,019,930450,89.19
93609,CA,06,Fresno County,019,930450,89.19
93610,CA,06,Madera County,039,150865,67.08
93611,CA,06,Fresno County,019,930450,89.19
93612,CA,06,Fresno County,019,930450,89.19
93613,CA,06,Fresno County,019,930450,89.19
93614,CA,06,Madera County,039,150865,67.08
93615,CA,06,Tulare County,107,442179,84.52
93616,CA,06,Fresno County,019,930450,89.19
93618,CA,06,Tulare County,107,442179,84.52
93619,CA,06,Fresno County,019,930450,89.19
93620,CA,06,Merced County,047,255793,85.73
93621,CA,06,Fresno County,019,930450,89.19
93622,CA,06,Fresno County,019,930450,89.19
93623,CA,06,Mariposa County,043,18251,0
93624,CA,06,Fresno County,019,930450,89.19
93625,CA,06,Fresno County,019,930450,89.19
93626,CA,06,Fresno County,019,930450,89.19
93627,CA,06,Fresno County,019,930450,89.19
93628,CA,06,Fresno County,019,930450,89.19
93630,CA,06,Fresno County,019,930450,89.19
93631,CA,06,Fresno County,019,930450,89.19
93633,CA,06,Tulare County,107,442179,84.52
93634,CA,06,Fresno County,019,930450,89.19
93635,CA,06,Merced County,047,255793,85.73
93636,CA,06,Madera County,039,150865,67.08
93637,CA,06,Madera County,039,150865,67.08
93638,CA,06,Madera County,039,150865,67.08
93639,CA,06,Madera County,039,150865,67.08
93640,CA,06,Fresno County,019,930450,89.19
93641,CA,06,Fresno County,019,930450,89.19
93642,CA,06,Fresno County,019,930450,89.19
93643,CA,06,Madera County,039,150865,67.08
93644,CA,06,Madera County,039,150865,67.08
93645,CA,06,Madera County,039,150865,67.08
93646,CA,06,Fresno County,019,930450,89.19
93647,CA,06,Tulare County,107,442179,84.52
93648,CA,06,Fresno County,019,930450,89.19
93649,CA,06,Fresno County,019,930450,89.19
93650,CA,06,Fresno County,019,930450,89.19
93651,CA,06,Fresno County,019,930450,89.19
93652,CA,06,Fresno County,019,930450,89.19
93653,CA,06,Madera County,039,150865,67.08
93654,CA,06,Fresno County,019,930450,89.19
93656,CA,06,Fresno County,019,930450,89.19
93657,CA,06,Fresno County,019,930450,89.19
93660,CA,06,Fresno County,019,930450,89.19
93661,CA,06,Merced County,047,255793,85.73
93662,CA,06,Fresno County,019,930450,89.19
93664,CA,06,Fresno County,019,930450,89.19
93665,CA,06,Merced County,047,255793,85.73
93666,CA,06,Tulare County,107,442179,84.52
93667,CA,06,Fresno County,019,930450,89.19
93668,CA,06,Fresno County,019,930450,89.19
93669,CA,06,Madera County,039,150865,67.08
93670,CA,06,Tulare County,107,442179,84.52
93673,CA,06,Tulare County,107,442179,84.52
93675,CA,06,Fresno County,019,930450,89.19
93701,CA,06,Fresno County,019,930450,89.19
93702,CA,06,Fresno County,019,930450,89.19
93703,CA,06,Fresno County,019,930450,89.19
93704,CA,06,Fresno County,019,930450,89.19
93705,CA,06,Fresno County,019,930450,89.19
93706,CA,06,Fresno County,019,930450,89.19
93707,CA,06,Fresno County,019,930450,89.19
93708,CA,06,Fresno County,019,930450,89.19
93709,CA,06,Fresno County,019,930450,89.19
93710,CA,06,Fresno County,019,930450,89.19
93711,CA,06,Fresno County,019,930450,89.19
93712,CA,06,Fresno County,019,930450,89.19
93714,CA,06,Fresno County,019,930450,89.19
93715,CA,06,Fresno County,019,930450,89.19
93716,CA,06,Fresno County,019,930450,89.19
93717,CA,06,Fresno County,019,930450,89.19
93718,CA,06,Fresno County,019,930450,89.19
93720,CA,06,Fresno County,019,930450,89.19
93721,CA,06,Fresno County,019,930450,89.19
93722,CA,06,Fresno County,019,930450,89.19
93723,CA,06,Fresno County,019,930450,89.19
93724,CA,06,Fresno County,019,930450,89.19
93725,CA,06,Fresno County,019,930450,89.19
93726,CA,06,Fresno County,019,930450,89.19
93727,CA,06,Fresno County,019,930450,89.19
93728,CA,06,Fresno County,019,930450,89.19
93729,CA,06,Fresno County,019,930450,89.19
93730,CA,06,Fresno County,019,930450,89.19
93737,CA,06,Fresno County,019,930450,89.19
93740,CA,06,Fresno County,019,930450,89.19
93741,CA,06,Fresno County,019,930450,89.19
93744,CA,06,Fresno County,019,930450,89.19
93745,CA,06,Fresno County,019,930450,89.19
93747,CA,06,Fresno County,019,930450,89.19
93750,CA,06,Fresno County,019,930450,89.19
93755,CA,06,Fresno County,019,930450,89.19
93760,CA,06,Fresno County,019,930450,89.19
93761,CA,06,Fresno County,019,930450,89.19
93764,CA,06,Fresno County,019,930450,89.19
93765,CA,06,Fresno County,019,930450,89.19
93771,CA,06,Fresno County,019,930450,89.19
93772,CA,06,Fresno County,019,930450,89.19
93773,CA,06,Fresno County,019,930450,89.19
93774,CA,06,Fresno County,019,930450,89.19
93775,CA,06,Fresno County,019,930450,89.19
93776,CA,06,Fresno County,019,930450,89.19
93777,CA,06,Fresno County,019,930450,89.19
93778,CA,06,Fresno County,019,930450,89.19
93779,CA,06,Fresno County,019,930450,89.19
93780,CA,06,Fresno County,019,930450,89.19
93784,CA,06,Fresno County,019,930450,89.19
93786,CA,06,Fresno County,019,930450,89.19
93790,CA,06,Fresno County,019,930450,89.19
93791,CA,06,Fresno County,019,930450,89.19
93792,CA,06,Fresno County,019,930450,89.19
93793,CA,06,Fresno County,019,930450,89.19
93794,CA,06,Fresno County,019,930450,89.19
93844,CA,06,Fresno County,019,930450,89.19
93888,CA,06,Fresno County,019,930450,89.19
93901,CA,06,Monterey County,053,415057,90.18
93902,CA,06,Monterey County,053,415057,90.18
93905,CA,06,Monterey County,053,415057,90.18
93906,CA,06,Monterey County,053,415057,90.18
93907,CA,06,Monterey County,053,415057,90.18
93908,CA,06,Monterey County,053,415057,90.18
93912,CA,06,Monterey County,053,415057,90.18
93915,CA,06,Monterey County,053,415057,90.18
93920,CA,06,Monterey County,053,415057,90.18
93921,CA,06,Monterey County,053,415057,90.18
93922,CA,06,Monterey County,053,415057,90.18
93923,CA,06,Monterey County,053,415057,90.18
93924,CA,06,Monterey County,053,415057,90.18
93925,CA,06,Monterey County,053,415057,90.18
93926,CA,06,Monterey County,053,415057,90.18
93927,CA,06,Monterey County,053,415057,90.18
93928,CA,06,Monterey County,053,415057,90.18
93930,CA,06,Monterey County,053,415057,90.18
93932,CA,06,Monterey County,053,415057,90.18
93933,CA,06,Monterey County,053,415057,90.18
93940,CA,06,Monterey County,053,415057,90.18
93942,CA,06,Monterey County,053,415057,90.18
93943,CA,06,Monterey County,053,415057,90.18
93944,CA,06,Monterey County,053,415057,90.18
93950,CA,06,Monterey County,053,415057,90.18
93953,CA,06,Monterey County,053,415057,90.18
93954,CA,06,Monterey County,053,415057,90.18
93955,CA,06,Monterey County,053,415057,90.18
93960,CA,06,Monterey County,053,415057,90.18
93962,CA,06,Monterey County,053,415057,90.18
94002,CA,06,San Mateo County,081,718451,98.11
94005,CA,06,San Mateo County,081,718451,98.11
94010,CA,06,San Mateo County,081,718451,98.11
94011,CA,06,San Mateo County,081,718451,98.11
94013,CA,06,San Mateo County,081,718451,98.11
94014,CA,06,San Mateo County,081,718451,98.11
94015,CA,06,San Mateo County,081,718451,98.11
94016,CA,06,San Mateo County,081,718451,98.11
94017,CA,06,San Mateo County,081,718451,98.11
94018,CA,06,San Mateo County,081,718451,98.11
94019,CA,06,San Mateo County,081,718451,98.11
94020,CA,06,San Mateo County,081,718451,98.11
94021,CA,06,San Mateo County,081,718451,98.11
94022,CA,06,Santa Clara County,085,1781642,98.92
94023,CA,06,Santa Clara County,085,1781642,98.92
94024,CA,06,Santa Clara County,085,1781642,98.92
94025,CA,06,San Mateo County,081,718451,98.11
94026,CA,06,San Mateo County,081,718451,98.11
94027,CA,06,San Mateo County,081,718451,98.11
94028,CA,06,San Mateo County,081,718451,98.11
94030,CA,06,San Mateo County,081,718451,98.11
94035,CA,06,Santa Clara County,085,1781642,98.92
94037,CA,06,San Mateo County,081,718451,98.11
94038,CA,06,San Mateo County,081,718451,98.11
94039,CA,06,Santa Clara County,085,1781642,98.92
94040,CA,06,Santa Clara County,085,1781642,98.92
94041,CA,06,Santa Clara County,085,1781642,98.92
94042,CA,06,Santa Clara County,085,1781642,98.92
94043,CA,06,Santa Clara County,085,1781642,98.92
94044,CA,06,San Mateo County,081,718451,98.11
94060,CA,06,San Mateo County,081,718451,98.11
94061,CA,06,San Mateo County,081,718451,98.11
94062,CA,06,San Mateo County,081,718451,98.11
94063,CA,06,San Mateo County,081,718451,98.11
94064,CA,06,San Mateo County,081,718451,98.11
94065,CA,06,San Mateo County,081,718451,98.11
94066,CA,06,San Mateo County,081,718451,98.11
94070,CA,06,San Mateo County,081,718451,98.11
94074,CA,06,San Mateo County,081,718451,98.11
94080,CA,06,San Mateo County,081,718451,98.11
94083,CA,06,San Mateo County,081,718451,98.11
94085,CA,06,Santa Clara County,085,1781642,98.92
94086,CA,06,Santa Clara County,085,1781642,98.92
94087,CA,06,Santa Clara County,085,1781642,98.92
94088,CA,06,Santa Clara County,085,1781642,98.92
94089,CA,06,Santa Clara County,085,1781642,98.92
94101,CA,06,San Francisco County,075,805235,100
94102,CA,06,San Francisco County,075,805235,100
94103,CA,06,San Francisco County,075,805235,100
94104,CA,06,San Francisco County,075,805235,100
94105,CA,06,San Francisco County,075,805235,100
94106,CA,06,San Francisco County,075,805235,100
94107,CA,06,San Francisco County,075,805235,100
94108,CA,06,San Francisco County,075,805235,100
94109,CA,06,San Francisco County,075,805235,100
94110,CA,06,San Francisco County,075,805235,100
94111,CA,06,San Francisco County,075,805235,100
94112,CA,06,San Francisco County,075,805235,100
94114,CA,06,San Francisco County,075,805235,100
94115,CA,06,San Francisco County,075,805235,100
94116,CA,06,San Francisco County,075,805235,100
94117,CA,06,San Francisco County,075,805235,100
94118,CA,06,San Francisco County,075,805235,100
94119,CA,06,San Francisco County,075,805235,100
94120,CA,06,San Francisco County,075,805235,100
94121,CA,06,San Francisco County,075,805235,100
